,video,frame,Risk_Obj_feature,Risk_Obj_No
441,001094,41,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 752.0, ""1"": 677.0}, ""y1"": {""0"": 435.0, ""1"": 429.0}, ""x2"": {""0"": 814.0, ""1"": 753.0}, ""y2"": {""0"": 488.0, ""1"": 488.0}}",2
442,001094,42,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 752.0, ""1"": 677.0}, ""y1"": {""0"": 435.0, ""1"": 429.0}, ""x2"": {""0"": 814.0, ""1"": 753.0}, ""y2"": {""0"": 488.0, ""1"": 488.0}}",2
443,001094,43,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 752.0, ""1"": 677.0}, ""y1"": {""0"": 435.0, ""1"": 429.0}, ""x2"": {""0"": 814.0, ""1"": 753.0}, ""y2"": {""0"": 488.0, ""1"": 488.0}}",2
444,001094,44,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 752.0, ""1"": 677.0}, ""y1"": {""0"": 435.0, ""1"": 429.0}, ""x2"": {""0"": 814.0, ""1"": 753.0}, ""y2"": {""0"": 488.0, ""1"": 488.0}}",2
445,001094,45,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 752.0, ""1"": 677.0}, ""y1"": {""0"": 435.0, ""1"": 429.0}, ""x2"": {""0"": 814.0, ""1"": 753.0}, ""y2"": {""0"": 488.0, ""1"": 488.0}}",2
446,001094,46,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 752.0, ""1"": 677.0}, ""y1"": {""0"": 435.0, ""1"": 429.0}, ""x2"": {""0"": 814.0, ""1"": 753.0}, ""y2"": {""0"": 488.0, ""1"": 488.0}}",2
447,001094,47,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 743.0, ""1"": 677.0}, ""y1"": {""0"": 435.0, ""1"": 429.0}, ""x2"": {""0"": 799.0, ""1"": 753.0}, ""y2"": {""0"": 486.0, ""1"": 488.0}}",2
448,001094,48,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 743.0, ""1"": 677.0}, ""y1"": {""0"": 435.0, ""1"": 429.0}, ""x2"": {""0"": 799.0, ""1"": 753.0}, ""y2"": {""0"": 486.0, ""1"": 488.0}}",2
449,001094,49,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 743.0, ""1"": 677.0}, ""y1"": {""0"": 435.0, ""1"": 429.0}, ""x2"": {""0"": 799.0, ""1"": 753.0}, ""y2"": {""0"": 486.0, ""1"": 488.0}}",2
450,000488,0,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 421.0}, ""y1"": {""0"": 95.0}, ""x2"": {""0"": 734.0}, ""y2"": {""0"": 413.0}}",1
451,000488,1,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 421.0}, ""y1"": {""0"": 95.0}, ""x2"": {""0"": 734.0}, ""y2"": {""0"": 413.0}}",1
452,000488,2,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 421.0}, ""y1"": {""0"": 83.0}, ""x2"": {""0"": 756.0}, ""y2"": {""0"": 413.0}}",1
453,000488,3,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 421.0}, ""y1"": {""0"": 83.0}, ""x2"": {""0"": 756.0}, ""y2"": {""0"": 413.0}}",1
454,000488,4,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 401.0}, ""y1"": {""0"": 67.0}, ""x2"": {""0"": 774.0}, ""y2"": {""0"": 448.0}}",1
455,000488,5,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 397.0}, ""y1"": {""0"": 65.0}, ""x2"": {""0"": 770.0}, ""y2"": {""0"": 446.0}}",1
456,000488,6,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 397.0}, ""y1"": {""0"": 37.0}, ""x2"": {""0"": 790.0}, ""y2"": {""0"": 446.0}}",1
457,000488,7,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 378.0}, ""y1"": {""0"": 33.0}, ""x2"": {""0"": 815.0}, ""y2"": {""0"": 449.0}}",1
458,000488,8,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 378.0}, ""y1"": {""0"": 17.0}, ""x2"": {""0"": 815.0}, ""y2"": {""0"": 449.0}}",1
459,000488,9,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 340.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 846.0}, ""y2"": {""0"": 474.0}}",1
460,000488,10,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 340.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 846.0}, ""y2"": {""0"": 474.0}}",1
461,000488,11,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 340.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 846.0}, ""y2"": {""0"": 474.0}}",1
462,000488,12,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 870.0}, ""y2"": {""0"": 491.0}}",1
463,000488,13,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 870.0}, ""y2"": {""0"": 491.0}}",1
464,000488,14,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 870.0}, ""y2"": {""0"": 491.0}}",1
465,000488,15,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 870.0}, ""y2"": {""0"": 491.0}}",1
466,000488,16,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 870.0}, ""y2"": {""0"": 491.0}}",1
467,000488,17,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 870.0}, ""y2"": {""0"": 491.0}}",1
468,000488,18,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 870.0}, ""y2"": {""0"": 491.0}}",1
469,000488,19,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 870.0}, ""y2"": {""0"": 491.0}}",1
470,000488,20,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 870.0}, ""y2"": {""0"": 491.0}}",1
471,000488,21,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 870.0}, ""y2"": {""0"": 491.0}}",1
472,000488,22,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 885.0}, ""y2"": {""0"": 493.0}}",1
473,000488,23,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 885.0}, ""y2"": {""0"": 493.0}}",1
474,000488,24,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 885.0}, ""y2"": {""0"": 493.0}}",1
475,000488,25,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 885.0}, ""y2"": {""0"": 493.0}}",1
476,000488,26,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 885.0}, ""y2"": {""0"": 493.0}}",1
477,000488,27,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 885.0}, ""y2"": {""0"": 493.0}}",1
478,000488,28,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 885.0}, ""y2"": {""0"": 493.0}}",1
479,000488,29,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 885.0}, ""y2"": {""0"": 493.0}}",1
480,000488,30,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 885.0}, ""y2"": {""0"": 493.0}}",1
481,000488,31,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 885.0}, ""y2"": {""0"": 493.0}}",1
482,000488,32,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 317.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 885.0}, ""y2"": {""0"": 493.0}}",1
483,000488,33,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 300.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 887.0}, ""y2"": {""0"": 493.0}}",1
484,000488,34,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 300.0}, ""y1"": {""0"": 2.0}, ""x2"": {""0"": 902.0}, ""y2"": {""0"": 523.0}}",1
485,000488,35,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 290.0}, ""y1"": {""0"": 4.0}, ""x2"": {""0"": 907.0}, ""y2"": {""0"": 529.0}}",1
486,000488,36,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 267.0}, ""y1"": {""0"": 0.0}, ""x2"": {""0"": 931.0}, ""y2"": {""0"": 528.0}}",1
487,000488,37,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 267.0}, ""y1"": {""0"": 0.0}, ""x2"": {""0"": 944.0}, ""y2"": {""0"": 528.0}}",1
488,000488,38,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 246.0}, ""y1"": {""0"": 7.0}, ""x2"": {""0"": 964.0}, ""y2"": {""0"": 540.0}}",1
489,000488,39,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 222.0}, ""y1"": {""0"": 7.0}, ""x2"": {""0"": 1001.0}, ""y2"": {""0"": 565.0}}",1
490,000488,40,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 192.0}, ""y1"": {""0"": 5.0}, ""x2"": {""0"": 1040.0}, ""y2"": {""0"": 590.0}}",1
491,000488,41,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 162.0}, ""y1"": {""0"": 0.0}, ""x2"": {""0"": 1076.0}, ""y2"": {""0"": 605.0}}",1
492,000488,42,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 112.0}, ""y1"": {""0"": 0.0}, ""x2"": {""0"": 1149.0}, ""y2"": {""0"": 605.0}}",1
493,000488,43,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 71.0}, ""y1"": {""0"": 0.0}, ""x2"": {""0"": 1207.0}, ""y2"": {""0"": 614.0}}",1
494,000488,44,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 6.0}, ""y1"": {""0"": 0.0}, ""x2"": {""0"": 1274.0}, ""y2"": {""0"": 703.0}}",1
495,000488,45,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 6.0}, ""y1"": {""0"": 0.0}, ""x2"": {""0"": 1274.0}, ""y2"": {""0"": 703.0}}",1
496,000488,46,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 6.0}, ""y1"": {""0"": 116.0}, ""x2"": {""0"": 1274.0}, ""y2"": {""0"": 703.0}}",1
497,000488,47,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 6.0}, ""y1"": {""0"": 116.0}, ""x2"": {""0"": 1274.0}, ""y2"": {""0"": 703.0}}",1
498,000488,48,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 6.0}, ""y1"": {""0"": 116.0}, ""x2"": {""0"": 1274.0}, ""y2"": {""0"": 703.0}}",1
499,000488,49,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 6.0}, ""y1"": {""0"": 116.0}, ""x2"": {""0"": 1274.0}, ""y2"": {""0"": 703.0}}",1
500,001301,0,,0
501,001301,1,,0
502,001301,2,,0
503,001301,3,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 631.0}, ""y1"": {""0"": 305.0}, ""x2"": {""0"": 647.0}, ""y2"": {""0"": 320.0}}",1
504,001301,4,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 631.0}, ""y1"": {""0"": 305.0}, ""x2"": {""0"": 647.0}, ""y2"": {""0"": 320.0}}",1
505,001301,5,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 631.0}, ""y1"": {""0"": 305.0}, ""x2"": {""0"": 647.0}, ""y2"": {""0"": 320.0}}",1
506,001301,6,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 627.0}, ""y1"": {""0"": 305.0}, ""x2"": {""0"": 648.0}, ""y2"": {""0"": 325.0}}",1
507,001301,7,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 624.0}, ""y1"": {""0"": 305.0}, ""x2"": {""0"": 645.0}, ""y2"": {""0"": 325.0}}",1
508,001301,8,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 623.0}, ""y1"": {""0"": 298.0}, ""x2"": {""0"": 644.0}, ""y2"": {""0"": 318.0}}",1
509,001301,9,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 620.0}, ""y1"": {""0"": 292.0}, ""x2"": {""0"": 647.0}, ""y2"": {""0"": 313.0}}",1
510,001301,10,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 619.0}, ""y1"": {""0"": 285.0}, ""x2"": {""0"": 646.0}, ""y2"": {""0"": 306.0}}",1
511,001301,11,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 619.0}, ""y1"": {""0"": 285.0}, ""x2"": {""0"": 646.0}, ""y2"": {""0"": 306.0}}",1
512,001301,12,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 619.0}, ""y1"": {""0"": 292.0}, ""x2"": {""0"": 643.0}, ""y2"": {""0"": 311.0}}",1
513,001301,13,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 620.0}, ""y1"": {""0"": 294.0}, ""x2"": {""0"": 644.0}, ""y2"": {""0"": 313.0}}",1
514,001301,14,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 620.0}, ""y1"": {""0"": 294.0}, ""x2"": {""0"": 644.0}, ""y2"": {""0"": 313.0}}",1
515,001301,15,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 620.0}, ""y1"": {""0"": 289.0}, ""x2"": {""0"": 644.0}, ""y2"": {""0"": 308.0}}",1
516,001301,16,,0
517,001301,17,,0
518,001301,18,,0
519,001301,19,,0
520,001301,20,,0
521,001301,21,,0
522,001301,22,,0
523,001301,23,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 585.0}, ""y1"": {""0"": 290.0}, ""x2"": {""0"": 611.0}, ""y2"": {""0"": 321.0}}",1
524,001301,24,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 585.0}, ""y1"": {""0"": 290.0}, ""x2"": {""0"": 620.0}, ""y2"": {""0"": 327.0}}",1
525,001301,25,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 585.0}, ""y1"": {""0"": 290.0}, ""x2"": {""0"": 623.0}, ""y2"": {""0"": 329.0}}",1
526,001301,26,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 579.0}, ""y1"": {""0"": 290.0}, ""x2"": {""0"": 630.0}, ""y2"": {""0"": 337.0}}",1
527,001301,27,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 574.0}, ""y1"": {""0"": 289.0}, ""x2"": {""0"": 637.0}, ""y2"": {""0"": 346.0}}",1
528,001301,28,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 574.0}, ""y1"": {""0"": 289.0}, ""x2"": {""0"": 641.0}, ""y2"": {""0"": 349.0}}",1
529,001301,29,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 567.0}, ""y1"": {""0"": 289.0}, ""x2"": {""0"": 644.0}, ""y2"": {""0"": 355.0}}",1
530,001301,30,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 567.0}, ""y1"": {""0"": 289.0}, ""x2"": {""0"": 648.0}, ""y2"": {""0"": 362.0}}",1
531,001301,31,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 547.0}, ""y1"": {""0"": 287.0}, ""x2"": {""0"": 648.0}, ""y2"": {""0"": 363.0}}",1
532,001301,32,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 525.0}, ""y1"": {""0"": 269.0}, ""x2"": {""0"": 644.0}, ""y2"": {""0"": 359.0}}",1
533,001301,33,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 500.0}, ""y1"": {""0"": 263.0}, ""x2"": {""0"": 635.0}, ""y2"": {""0"": 362.0}}",1
534,001301,34,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 466.0}, ""y1"": {""0"": 256.0}, ""x2"": {""0"": 627.0}, ""y2"": {""0"": 371.0}}",1
535,001301,35,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 431.0}, ""y1"": {""0"": 261.0}, ""x2"": {""0"": 625.0}, ""y2"": {""0"": 407.0}}",1
536,001301,36,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 402.0}, ""y1"": {""0"": 295.0}, ""x2"": {""0"": 634.0}, ""y2"": {""0"": 484.0}}",1
537,001301,37,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 408.0}, ""y1"": {""0"": 298.0}, ""x2"": {""0"": 695.0}, ""y2"": {""0"": 529.0}}",1
538,001301,38,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 401.0}, ""y1"": {""0"": 282.0}, ""x2"": {""0"": 743.0}, ""y2"": {""0"": 569.0}}",1
539,001301,39,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 250.0}, ""y1"": {""0"": 268.0}, ""x2"": {""0"": 858.0}, ""y2"": {""0"": 626.0}}",1
540,001301,40,,0
541,001301,41,,0
542,001301,42,,0
543,001301,43,,0
544,001301,44,,0
545,001301,45,,0
546,001301,46,,0
547,001301,47,,0
548,001301,48,,0
549,001301,49,,0
550,000217,0,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 292.0}, ""y1"": {""0"": 329.0}, ""x2"": {""0"": 324.0}, ""y2"": {""0"": 365.0}}",1
551,000217,1,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 292.0}, ""y1"": {""0"": 329.0}, ""x2"": {""0"": 324.0}, ""y2"": {""0"": 365.0}}",1
552,000217,2,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 292.0}, ""y1"": {""0"": 329.0}, ""x2"": {""0"": 324.0}, ""y2"": {""0"": 365.0}}",1
553,000217,3,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 292.0}, ""y1"": {""0"": 329.0}, ""x2"": {""0"": 324.0}, ""y2"": {""0"": 365.0}}",1
554,000217,4,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 292.0}, ""y1"": {""0"": 329.0}, ""x2"": {""0"": 324.0}, ""y2"": {""0"": 365.0}}",1
555,000217,5,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 292.0}, ""y1"": {""0"": 329.0}, ""x2"": {""0"": 324.0}, ""y2"": {""0"": 365.0}}",1
556,000217,6,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 292.0}, ""y1"": {""0"": 329.0}, ""x2"": {""0"": 324.0}, ""y2"": {""0"": 365.0}}",1
557,000217,7,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 287.0}, ""y1"": {""0"": 328.0}, ""x2"": {""0"": 324.0}, ""y2"": {""0"": 365.0}}",1
558,000217,8,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 287.0}, ""y1"": {""0"": 328.0}, ""x2"": {""0"": 324.0}, ""y2"": {""0"": 365.0}}",1
559,000217,9,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 287.0}, ""y1"": {""0"": 328.0}, ""x2"": {""0"": 324.0}, ""y2"": {""0"": 365.0}}",1
560,000217,10,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 287.0}, ""y1"": {""0"": 328.0}, ""x2"": {""0"": 324.0}, ""y2"": {""0"": 365.0}}",1
561,000217,11,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 287.0}, ""y1"": {""0"": 328.0}, ""x2"": {""0"": 324.0}, ""y2"": {""0"": 365.0}}",1
562,000217,12,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 285.0}, ""y1"": {""0"": 320.0}, ""x2"": {""0"": 326.0}, ""y2"": {""0"": 360.0}}",1
563,000217,13,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 285.0}, ""y1"": {""0"": 313.0}, ""x2"": {""0"": 326.0}, ""y2"": {""0"": 353.0}}",1
564,000217,14,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 285.0}, ""y1"": {""0"": 313.0}, ""x2"": {""0"": 330.0}, ""y2"": {""0"": 360.0}}",1
565,000217,15,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 285.0}, ""y1"": {""0"": 323.0}, ""x2"": {""0"": 335.0}, ""y2"": {""0"": 374.0}}",1
566,000217,16,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 285.0}, ""y1"": {""0"": 323.0}, ""x2"": {""0"": 340.0}, ""y2"": {""0"": 374.0}}",1
567,000217,17,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 280.0}, ""y1"": {""0"": 321.0}, ""x2"": {""0"": 345.0}, ""y2"": {""0"": 379.0}}",1
568,000217,18,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 280.0}, ""y1"": {""0"": 318.0}, ""x2"": {""0"": 346.0}, ""y2"": {""0"": 379.0}}",1
569,000217,19,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 275.0}, ""y1"": {""0"": 310.0}, ""x2"": {""0"": 352.0}, ""y2"": {""0"": 379.0}}",1
570,000217,20,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 275.0}, ""y1"": {""0"": 310.0}, ""x2"": {""0"": 356.0}, ""y2"": {""0"": 379.0}}",1
571,000217,21,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 271.0}, ""y1"": {""0"": 309.0}, ""x2"": {""0"": 356.0}, ""y2"": {""0"": 379.0}}",1
572,000217,22,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 246.0}, ""y1"": {""0"": 300.0}, ""x2"": {""0"": 356.0}, ""y2"": {""0"": 379.0}}",1
573,000217,23,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 212.0}, ""y1"": {""0"": 291.0}, ""x2"": {""0"": 349.0}, ""y2"": {""0"": 390.0}}",1
574,000217,24,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 170.0}, ""y1"": {""0"": 277.0}, ""x2"": {""0"": 307.0}, ""y2"": {""0"": 376.0}}",1
575,000217,25,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 114.0}, ""y1"": {""0"": 271.0}, ""x2"": {""0"": 277.0}, ""y2"": {""0"": 388.0}}",1
576,000217,26,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 54.0}, ""y1"": {""0"": 261.0}, ""x2"": {""0"": 245.0}, ""y2"": {""0"": 398.0}}",1
577,000217,27,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 7.0}, ""y1"": {""0"": 255.0}, ""x2"": {""0"": 221.0}, ""y2"": {""0"": 430.0}}",1
578,000217,28,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 5.0}, ""y1"": {""0"": 249.0}, ""x2"": {""0"": 199.0}, ""y2"": {""0"": 460.0}}",1
579,000217,29,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 4.0}, ""y1"": {""0"": 260.0}, ""x2"": {""0"": 195.0}, ""y2"": {""0"": 491.0}}",1
580,000217,30,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 4.0}, ""y1"": {""0"": 251.0}, ""x2"": {""0"": 194.0}, ""y2"": {""0"": 516.0}}",1
581,000217,31,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 4.0}, ""y1"": {""0"": 251.0}, ""x2"": {""0"": 237.0}, ""y2"": {""0"": 594.0}}",1
582,000217,32,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 4.0}, ""y1"": {""0"": 251.0}, ""x2"": {""0"": 337.0}, ""y2"": {""0"": 644.0}}",1
583,000217,33,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 4.0}, ""y1"": {""0"": 251.0}, ""x2"": {""0"": 631.0}, ""y2"": {""0"": 655.0}}",1
584,000217,34,"{""region_id"": {""0"": 0}, ""x1"": {""0"": 4.0}, ""y1"": {""0"": 290.0}, ""x2"": {""0"": 352.0}, ""y2"": {""0"": 631.0}}",1
585,000217,35,,0
586,000217,36,,0
587,000217,37,,0
588,000217,38,,0
589,000217,39,,0
590,000217,40,,0
591,000217,41,,0
592,000217,42,,0
593,000217,43,,0
594,000217,44,,0
595,000217,45,,0
596,000217,46,,0
597,000217,47,,0
598,000217,48,,0
599,000217,49,,0
600,000961,0,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 815.0, ""1"": 779.0}, ""y1"": {""0"": 558.0, ""1"": 573.0}, ""x2"": {""0"": 890.0, ""1"": 816.0}, ""y2"": {""0"": 619.0, ""1"": 604.0}}",2
601,000961,1,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 815.0, ""1"": 780.0}, ""y1"": {""0"": 558.0, ""1"": 574.0}, ""x2"": {""0"": 890.0, ""1"": 818.0}, ""y2"": {""0"": 619.0, ""1"": 612.0}}",2
602,000961,2,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 815.0, ""1"": 780.0}, ""y1"": {""0"": 558.0, ""1"": 574.0}, ""x2"": {""0"": 890.0, ""1"": 818.0}, ""y2"": {""0"": 619.0, ""1"": 612.0}}",2
603,000961,3,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 821.0, ""1"": 780.0}, ""y1"": {""0"": 555.0, ""1"": 574.0}, ""x2"": {""0"": 896.0, ""1"": 818.0}, ""y2"": {""0"": 616.0, ""1"": 612.0}}",2
604,000961,4,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 823.0, ""1"": 780.0}, ""y1"": {""0"": 551.0, ""1"": 574.0}, ""x2"": {""0"": 901.0, ""1"": 818.0}, ""y2"": {""0"": 618.0, ""1"": 612.0}}",2
605,000961,5,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 821.0, ""1"": 780.0}, ""y1"": {""0"": 555.0, ""1"": 574.0}, ""x2"": {""0"": 899.0, ""1"": 818.0}, ""y2"": {""0"": 622.0, ""1"": 612.0}}",2
606,000961,6,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 821.0, ""1"": 780.0}, ""y1"": {""0"": 553.0, ""1"": 574.0}, ""x2"": {""0"": 900.0, ""1"": 818.0}, ""y2"": {""0"": 622.0, ""1"": 612.0}}",2
607,000961,7,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 821.0, ""1"": 785.0}, ""y1"": {""0"": 553.0, ""1"": 574.0}, ""x2"": {""0"": 900.0, ""1"": 823.0}, ""y2"": {""0"": 622.0, ""1"": 612.0}}",2
608,000961,8,"{""region_id"": {""0"": 0, ""1"": 1}, ""x1"": {""0"": 821.0, ""1"": 787.0}, ""y1"": {""0"": 553.0, ""1"": 574.0}, ""x2"": {""0"": 900.0, ""1"": 823.0}, ""y2"": {""0"": 622.0, ""1"": 612.0}}",2
